id,activityId,startTime,endTime,duration,note,polarity
27198510,821893,2020-11-09T23:13:51.202,2020-11-09T23:53:19.919,0 days 00:39:28.717000,<{{|t|255982|}}>  <{{|t|255981|}}>  Referral report discovery,0.0
27243705,821893,2020-11-10T14:47:48.204,2020-11-10T14:59:45.706,0 days 00:11:57.502000,<{{|t|255982|}}>  <{{|t|255981|}}>  referral report discovery,0.0
27263076,821893,2020-11-10T18:13:28.337,2020-11-10T20:02:10.571,0 days 01:48:42.234000,<{{|t|255982|}}>  <{{|t|255981|}}>  referral report ETL,0.0
27281263,821893,2020-11-11T00:37:57.660,2020-11-11T01:32:57.741,0 days 00:55:00.081000,<{{|t|255982|}}>  <{{|t|255981|}}>  Referral report data modeling,0.0
27319562,821893,2020-11-11T14:40:47.578,2020-11-11T15:02:23.602,0 days 00:21:36.024000,<{{|t|255982|}}>  <{{|t|255981|}}>  daily refresh error chasing,0.0
27345925,821893,2020-11-11T21:06:14.985,2020-11-11T22:01:59.945,0 days 00:55:44.960000,"<{{|t|256027|}}>  Planning report meeting setup and meeting (Meeting went short, nothing was accomplished, not billing for the time)",0.1
28001574,821893,2020-11-23T23:58:40.808,2020-11-24T01:14:55.581,0 days 01:16:14.773000,<{{|t|255982|}}>  <{{|t|255981|}}>  logic app setup,0.0
28004095,821893,2020-11-24T02:59:32.501,2020-11-24T03:13:05.240,0 days 00:13:32.739000,<{{|t|274493|}}>  <{{|t|255981|}}>  Power BI discovery for AWV report,0.0
28069236,821893,2020-11-24T20:48:22.681,2020-11-24T21:30:00.000,0 days 00:41:37.319000,<{{|t|274493|}}>  <{{|t|255981|}}> AWV meeting with Mark,0.0
28231300,821893,2020-11-27T15:05:29.725,2020-11-27T15:19:59.502,0 days 00:14:29.777000,<{{|t|274493|}}>  <{{|t|255981|}}>  Nightly failure troubleshooting,-0.3166666666666667
28243443,821893,2020-11-27T23:03:03.143,2020-11-27T23:13:56.588,0 days 00:10:53.445000,<{{|t|255982|}}>  <{{|t|255981|}}>,0.0
28244395,821893,2020-11-28T01:25:09.716,2020-11-28T01:39:50.215,0 days 00:14:40.499000,<{{|t|255982|}}>  <{{|t|255981|}}>  Power BI Source control review,0.0
28256005,821893,2020-11-29T01:17:17.736,2020-11-29T01:21:18.899,0 days 00:04:01.163000,<{{|t|274493|}}>  <{{|t|255981|}}>  error handling,0.0
28256023,821893,2020-11-29T01:21:19.613,2020-11-29T02:42:20.349,0 days 01:21:00.736000,<{{|t|255982|}}>  <{{|t|255981|}}>  Error handling nightly refresh,0.0
28341311,821893,2020-11-30T20:23:51.739,2020-11-30T21:04:37.744,0 days 00:40:46.005000,<{{|t|255982|}}>   <{{|t|255981|}}>  testing legacy ION connections,0.0
28397196,821893,2020-12-01T15:02:29.709,2020-12-01T15:48:29.812,0 days 00:46:00.103000,<{{|t|274493|}}>  <{{|t|255981|}}>  AWV report validation and metric construction,0.0
28404537,821893,2020-12-01T16:08:37.951,2020-12-01T16:29:38.110,0 days 00:21:00.159000,<{{|t|274493|}}>  <{{|t|255981|}}>  AWV report logic building,0.0
28414166,821893,2020-12-01T17:59:32.075,2020-12-01T21:26:06.435,0 days 03:26:34.360000,<{{|t|274493|}}>  <{{|t|255981|}}>  AWV report validation,0.0
28563386,821893,2020-12-03T15:33:05.214,2020-12-03T16:03:43.947,0 days 00:30:38.733000,<{{|t|274493|}}>  <{{|t|255981|}}>  Nightly refresh error and AWV report changes,0.0
28842612,821893,2020-12-08T20:55:37.832,2020-12-08T21:40:56.852,0 days 00:45:19.020000,<{{|t|274493|}}>  <{{|t|255981|}}>  looking for reimbursed RVU calculation,0.0
28849882,821893,2020-12-08T23:46:02.089,2020-12-09T00:16:54.661,0 days 00:30:52.572000,<{{|t|274493|}}>  <{{|t|255981|}}>  Reimbursed RVUs error chasing and nightly refresh configuration,0.0
28931649,821893,2020-12-10T01:31:48.873,2020-12-10T02:18:21.285,0 days 00:46:32.412000,<{{|t|255982|}}>  <{{|t|255981|}}>  Sightline data ELT,0.0
28974638,821893,2020-12-10T15:11:37.532,2020-12-10T16:48:23.895,0 days 01:36:46.363000,<{{|t|274493|}}>  <{{|t|255981|}}>  User access troubleshooting and bug chasing,0.0
28983885,821893,2020-12-10T16:48:25.331,2020-12-10T17:30:40.452,0 days 00:42:15.121000,<{{|t|255982|}}>  <{{|t|255981|}}>  Logic app troubleshooting; setting up ISE,0.0
29222117,821893,2020-12-15T14:49:59.811,2020-12-15T15:42:27.065,0 days 00:52:27.254000,<{{|t|274493|}}>  <{{|t|255981|}}>  Working on new refresh,0.13636363636363635
29258456,821893,2020-12-15T23:43:21.348,2020-12-15T23:58:09.035,0 days 00:14:47.687000,<{{|t|274493|}}>  <{{|t|255981|}}>  AD User group re working,0.0
29258807,821893,2020-12-15T23:58:12.661,2020-12-16T00:50:29.310,0 days 00:52:16.649000,<{{|t|255982|}}>  <{{|t|255981|}}>  reviewing Steve Sun work and putting together ad hoc new starts report,0.13636363636363635
29321780,821893,2020-12-16T19:30:45.721,2020-12-16T19:45:13.293,0 days 00:14:27.572000,<{{|t|274493|}}>  <{{|t|255981|}}>  sending AWV report,0.0
29531641,821893,2020-12-21T17:22:02.064,2020-12-21T18:36:15.784,0 days 01:14:13.720000,<{{|t|274493|}}>   <{{|t|255981|}}>  AWV report changes,0.0
29578189,821893,2020-12-22T15:05:44.157,2020-12-22T15:13:41.255,0 days 00:07:57.098000,<{{|t|274493|}}>  <{{|t|255981|}}> nightly process check,0.0
29733914,821893,2020-12-29T15:05:18.419,2020-12-29T15:53:58.423,0 days 00:48:40.004000,"<{{|t|255982|}}>  <{{|t|255981|}}>  Nightly refresh errors, expired password",0.0
29736402,821893,2020-12-29T15:59:44.542,2020-12-29T16:13:30.920,0 days 00:13:46.378000,<{{|t|255982|}}>  <{{|t|255981|}}>  Researching setting up SharePoint connection to ADF,0.0
29928544,821893,2021-01-05T02:31:21.563,2021-01-05T03:46:12.916,0 days 01:14:51.353000,<{{|t|274493|}}>  <{{|t|255981|}}>  Installing queries for Skinners,0.0
29961494,821893,2021-01-05T13:42:02.908,2021-01-05T13:59:19.685,0 days 00:17:16.777000,<{{|t|255982|}}>  <{{|t|255981|}}>  Daily flash bug fixing,0.0
29963097,821893,2021-01-05T13:59:20.532,2021-01-05T14:14:46.311,0 days 00:15:25.779000,<{{|t|274493|}}>  <{{|t|255981|}}>  pulling today's activities for Mark,0.0
30348255,821893,2021-01-11T18:05:24.550,2021-01-11T19:16:22.981,0 days 01:10:58.431000,<{{|t|255982|}}>  <{{|t|255981|}}>  Resolving St Francis bug and setting up DevOps report,0.0
30356058,821893,2021-01-11T19:37:05.615,2021-01-11T20:49:42.990,0 days 01:12:37.375000,<{{|t|274493|}}>  <{{|t|255981|}}>  AWV patient tracking discovery,0.0
30367496,821893,2021-01-11T22:34:37.821,2021-01-11T23:02:32.232,0 days 00:27:54.411000,<{{|t|274493|}}>  <{{|t|255981|}}>  User access troubleshooting,0.0
30527389,821893,2021-01-13T15:19:32.582,2021-01-13T15:57:58.154,0 days 00:38:25.572000,<{{|t|256027|}}>  <{{|t|255981|}}>  supply chain planning report support issue,0.0
30826970,821893,2021-01-18T14:21:12.341,2021-01-18T16:52:55.903,0 days 02:31:43.562000,<{{|t|256027|}}>  <{{|t|255981|}}>  transportation project discovery,0.0
31020974,821893,2021-01-20T14:57:44.466,2021-01-20T16:00:23.677,0 days 01:02:39.211000,<{{|t|256027|}}>  <{{|t|255981|}}>  Architecture,0.0
31345315,821893,2021-01-25T15:30:46.112,2021-01-25T16:04:38.090,0 days 00:33:51.978000,<{{|t|256027|}}>  <{{|t|255981|}}>  transport project discovery,0.0
31362961,821893,2021-01-25T16:04:38.090,2021-01-25T17:30:00.000,0 days 01:25:21.910000,<{{|t|256027|}}>  <{{|t|255981|}}>  transport project data modeling,0.0
31363149,821893,2021-01-25T18:21:25.618,2021-01-25T21:00:00.000,0 days 02:38:34.382000,<{{|t|256027|}}>  <{{|t|255981|}}>  updating DDL and publishing to test server,0.0
31437254,821893,2021-01-26T14:17:10.537,2021-01-26T14:30:34.371,0 days 00:13:23.834000,<{{|t|255982|}}>  <{{|t|256026|}}>  looking into nightly refresh failure and creating new cards for next sprint (no card; don't put into Maconomy),-0.06010101010101012
31449742,821893,2021-01-26T15:15:00.000,2021-01-26T15:56:43.178,0 days 00:41:43.178000,<{{|t|274493|}}>  <{{|t|255981|}}>  providers compensation research - bug 5810 - find out why Jan payroll data is not showing up; Alexa shadowing me,0.0
31451657,821893,2021-01-26T16:06:05.782,2021-01-26T18:31:02.320,0 days 02:24:56.538000,<{{|t|274493|}}>  <{{|t|255981|}}>   bug 5810 - part 1 find out why Jan payroll data is not showing up; two RVU visuals need to be adjusted to be YTD,0.0
31535619,821893,2021-01-27T13:55:56.545,2021-01-27T14:10:11.085,0 days 00:14:14.540000,<{{|t|255982|}}>  <{{|t|256026|}}>  looking into nightly refresh failure (do not enter to Maconomy; no card),-0.3166666666666667
31569958,821893,2021-01-27T19:02:35.599,2021-01-27T20:19:45.634,0 days 01:17:10.035000,<{{|t|274493|}}>  <{{|t|255981|}}>  Discovery to determine how to differentiate between a completed and missing opportunity (card 5631),-0.2
31663106,821893,2021-01-28T18:23:47.998,2021-01-28T18:55:06.563,0 days 00:31:18.565000,<{{|t|274493|}}>  <{{|t|255981|}}>  looking into RVU issue from Mark (bug 5912),0.0
31669860,821893,2021-01-28T19:42:59.471,2021-01-28T19:56:52.440,0 days 00:13:52.969000,<{{|t|274493|}}>  <{{|t|255981|}}>  looking into RVU issue from Mark (bug 5912),0.0
31866702,821893,2021-02-01T14:56:27.997,2021-02-01T15:30:07.799,0 days 00:33:39.802000,<{{|t|255982|}}>   Nightly refresh error; failed due to Reflect password !5042,-0.328125
31969799,821893,2021-02-02T14:16:22.189,2021-02-02T14:30:29.528,0 days 00:14:07.339000,<{{|t|274493|}}>  <{{|t|255981|}}>  pulling AWV list for Mark !5631,0.0
31973928,821893,2021-02-02T14:49:11.484,2021-02-02T15:09:40.306,0 days 00:20:28.822000,<{{|t|274493|}}>  <{{|t|255981|}}>  pulling AWV list for Mark !5631,0.0
25735152,821890,2020-10-13T18:19:36.688,2020-10-13T19:46:10.776,0 days 01:26:34.088000,<{{|t|468797|}}>,0.0
25817450,821890,2020-10-14T20:10:00.000,2020-10-14T21:10:00.000,0 days 01:00:00,<{{|t|468797|}}>,0.0
25873989,821890,2020-10-15T17:35:08.800,2020-10-15T18:50:21.461,0 days 01:15:12.661000,<{{|t|468797|}}>,0.0
25931427,821890,2020-10-16T14:30:00.000,2020-10-16T15:30:00.000,0 days 01:00:00,chatting with Carlos,0.0
26034295,821890,2020-10-19T18:26:28.644,2020-10-19T20:47:26.039,0 days 02:20:57.395000,<{{|t|468797|}}>,0.0
26115151,821890,2020-10-20T19:15:00.000,2020-10-20T20:15:00.000,0 days 01:00:00,<{{|t|468797|}}>,0.0
26879957,821890,2020-11-03T21:00:00.000,2020-11-03T21:30:00.000,0 days 00:30:00,Phone call with Jerry,0.0
28486929,821890,2020-12-02T16:13:12.753,2020-12-02T18:28:08.560,0 days 02:14:55.807000,lunch with Jerry,0.0
28580752,821890,2020-12-03T19:00:41.676,2020-12-03T19:30:23.492,0 days 00:29:41.816000,lunch,0.0
31563897,821890,2021-01-27T17:55:25.173,2021-01-27T19:02:35.370,0 days 01:07:10.197000,Lunch with Katy from Tax,0.0
25358760,821889,2020-10-06T15:32:20.351,2020-10-06T16:06:56.767,0 days 00:34:36.416000,<{{|t|255982|}}>  <{{|t|255981|}}>  Creating new model metrics/changes,0.13636363636363635
25368751,821889,2020-10-06T18:00:07.082,2020-10-06T20:19:56.312,0 days 02:19:49.230000,<{{|t|274493|}}> <{{|t|255981|}}> access troubleshooting and GW collections discovery,0.0
25445398,821889,2020-10-07T19:55:15.363,2020-10-07T20:37:05.790,0 days 00:41:50.427000,<{{|t|256027|}}> <{{|t|255981|}}> publishing planning report,0.0
25483783,821889,2020-10-08T12:23:34.402,2020-10-08T13:25:24.310,0 days 01:01:49.908000,<{{|t|256027|}}>  <{{|t|255981|}}>  planning report deployment,0.0
25494033,821889,2020-10-08T14:23:23.637,2020-10-08T15:01:30.051,0 days 00:38:06.414000,<{{|t|274493|}}>  <{{|t|255981|}}>  building GW payments ETL,0.0
25504957,821889,2020-10-08T16:30:25.672,2020-10-08T16:58:39.268,0 days 00:28:13.596000,<{{|t|274493|}}>  <{{|t|255981|}}>  GW charges ETL development,0.0
25505997,821889,2020-10-08T16:58:40.064,2020-10-08T17:31:15.866,0 days 00:32:35.802000,<{{|t|274493|}}>  <{{|t|255981|}}>  GW collections ETL development,0.0
25555223,821889,2020-10-09T13:43:00.954,2020-10-09T13:59:56.331,0 days 00:16:55.377000,<{{|t|274493|}}>  <{{|t|255981|}}>  User access troubleshooting,0.0
25560403,821889,2020-10-09T14:52:17.929,2020-10-09T15:23:35.921,0 days 00:31:17.992000,<{{|t|274493|}}>  <{{|t|255981|}}>  User access configuration documentation and pipeline fix,0.0
25563257,821889,2020-10-09T15:31:25.130,2020-10-09T15:41:57.869,0 days 00:10:32.739000,<{{|t|274493|}}>  <{{|t|255981|}}>  User access configuration,0.0
25572323,821889,2020-10-09T18:31:54.291,2020-10-09T19:25:13.089,0 days 00:53:18.798000,<{{|t|274493|}}>  <{{|t|255981|}}>  User access configuration,0.0
25575266,821889,2020-10-09T19:42:42.148,2020-10-09T22:42:27.499,0 days 02:59:45.351000,<{{|t|274493|}}> <{{|t|255981|}}> Greenway collections ETL dev,0.0
25670953,821889,2020-10-12T20:59:01.468,2020-10-12T21:36:02.934,0 days 00:37:01.466000,<{{|t|256027|}}>  <{{|t|255981|}}>  Planning report bug research,0.0
25739885,821889,2020-10-13T19:46:15.234,2020-10-13T20:22:44.014,0 days 00:36:28.780000,<{{|t|256027|}}>  <{{|t|255981|}}>  deploying planning report changes to production,0.0
25795105,821889,2020-10-14T15:16:09.834,2020-10-14T17:11:58.139,0 days 01:55:48.305000,<{{|t|255982|}}>  <{{|t|255981|}}>  Implementing new starts logic,0.13636363636363635
25867310,821889,2020-10-15T15:51:15.708,2020-10-15T16:00:41.394,0 days 00:09:25.686000,<{{|t|256027|}}>  <{{|t|255981|}}>  TRA report bug,0.0
25868717,821889,2020-10-15T16:07:32.160,2020-10-15T17:32:15.016,0 days 01:24:42.856000,<{{|t|256027|}}>  <{{|t|255981|}}>  TRA revenue report bug fix,0.0
25972563,821889,2020-10-18T23:05:55.387,2020-10-18T23:32:04.446,0 days 00:26:09.059000,<{{|t|255982|}}>  <{{|t|255981|}}>  Analysis services refresh automation,0.0
26020569,821889,2020-10-19T15:20:18.315,2020-10-19T16:25:52.814,0 days 01:05:34.499000,<{{|t|255982|}}>  <{{|t|255981|}}>  analysis services refresh automation,0.0
26027484,821889,2020-10-19T16:43:48.798,2020-10-19T17:12:04.798,0 days 00:28:16,<{{|t|255982|}}>  <{{|t|255981|}}>  Analysis services refresh automation,0.0
26046393,821889,2020-10-19T20:52:22.919,2020-10-19T21:52:09.142,0 days 00:59:46.223000,<{{|t|255982|}}>    <{{|t|255981|}}>  Lake Butler ETL correction,0.0
26046609,821889,2020-10-19T22:27:44.729,2020-10-20T00:23:03.343,0 days 01:55:18.614000,<{{|t|255982|}}>  <{{|t|255981|}}>  Lake Butler validation and calendar work day fix,0.0
26049173,821889,2020-10-20T00:28:37.542,2020-10-20T01:10:33.053,0 days 00:41:55.511000,<{{|t|255982|}}>  <{{|t|255981|}}>  LGMC ETL development,0.0
26049743,821889,2020-10-20T01:11:41.985,2020-10-20T01:15:42.739,0 days 00:04:00.754000,<{{|t|255982|}}>  <{{|t|255981|}}>  New Starts for LGMC,0.13636363636363635
26086120,821889,2020-10-20T13:41:54.104,2020-10-20T14:42:23.109,0 days 01:00:29.005000,<{{|t|255982|}}>  <{{|t|255981|}}>  LGMC validation,0.0
26093045,821889,2020-10-20T14:54:28.759,2020-10-20T16:04:53.857,0 days 01:10:25.098000,<{{|t|255982|}}>  <{{|t|255981|}}>  fixing actual daily volume to handle weekends; working day calendar,0.0
26100104,821889,2020-10-20T16:11:04.515,2020-10-20T16:35:06.932,0 days 00:24:02.417000,<{{|t|255982|}}>  <{{|t|255981|}}>   Budget version implementation,0.0
26102032,821889,2020-10-20T16:37:05.793,2020-10-20T17:48:07.975,0 days 01:11:02.182000,<{{|t|255982|}}>  <{{|t|255981|}}>  Prof and anc fees validation and reconfig,0.0
26109399,821889,2020-10-20T18:00:00.000,2020-10-20T18:30:00.000,0 days 00:30:00,<{{|t|255982|}}>  <{{|t|255981|}}>  budget version implementation,0.0
26174782,821889,2020-10-21T16:36:00.735,2020-10-21T18:21:20.802,0 days 01:45:20.067000,<{{|t|255982|}}>  <{{|t|255981|}}>  LGMC validation,0.0
26462233,821889,2020-10-27T14:04:45.945,2020-10-27T14:33:18.921,0 days 00:28:32.976000,<{{|t|255982|}}>  <{{|t|255981|}}>,0.0
26485527,821889,2020-10-27T18:28:53.874,2020-10-27T20:37:08.932,0 days 02:08:15.058000,<{{|t|255982|}}>  <{{|t|255981|}}>  LGMC consults ETL,0.0
26500911,821889,2020-10-28T02:05:34.809,2020-10-28T04:21:12.275,0 days 02:15:37.466000,<{{|t|255982|}}>  <{{|t|255981|}}>  Casper ETL,0.0
26536100,821889,2020-10-28T14:14:13.552,2020-10-28T15:08:06.235,0 days 00:53:52.683000,<{{|t|255982|}}>  <{{|t|255981|}}>  Casper ETL development,0.0
26543715,821889,2020-10-28T15:30:39.047,2020-10-28T16:02:58.065,0 days 00:32:19.018000,<{{|t|255982|}}>  <{{|t|255981|}}>  Casper ETL dev,0.0
26554245,821889,2020-10-28T17:28:45.899,2020-10-28T18:10:20.480,0 days 00:41:34.581000,<{{|t|255982|}}>  <{{|t|255981|}}>  Casper ETL,0.0
26557775,821889,2020-10-28T18:21:53.922,2020-10-28T19:21:23.109,0 days 00:59:29.187000,<{{|t|255982|}}>  <{{|t|255981|}}>  Patient ETL re-work,0.0
26562708,821889,2020-10-28T19:48:57.907,2020-10-28T20:36:10.782,0 days 00:47:12.875000,<{{|t|255982|}}>  <{{|t|255981|}}>  Casper/Lander ETL,0.0
26568495,821889,2020-10-28T21:55:58.926,2020-10-28T22:51:02.018,0 days 00:55:03.092000,<{{|t|255982|}}>  <{{|t|255981|}}>  Patient load proc bug fix (duplicates),0.0
26605997,821889,2020-10-29T13:53:22.492,2020-10-29T14:20:13.335,0 days 00:26:50.843000,<{{|t|255982|}}>  <{{|t|255981|}}>  Casper/Lander event categories,0.0
26618779,821889,2020-10-29T16:04:57.600,2020-10-29T17:00:55.014,0 days 00:55:57.414000,<{{|t|255982|}}>  <{{|t|255981|}}>  MedOnc data event mapping,0.0
26627807,821889,2020-10-29T18:07:25.601,2020-10-29T19:10:17.171,0 days 01:02:51.570000,<{{|t|255982|}}>  <{{|t|255981|}}>  Casper/Lander MedOnc category mappings,0.0
26632167,821889,2020-10-29T19:23:07.420,2020-10-29T19:34:30.149,0 days 00:11:22.729000,<{{|t|255982|}}>  <{{|t|255981|}}>  FctActivity load ETL for Casper/Lander,0.0
26572545,821889,2020-10-30T01:00:00.000,2020-10-30T02:21:45.317,0 days 01:21:45.317000,<{{|t|255982|}}>  <{{|t|255981|}}>  pulling report for Ryan; work was completed at this time on 10/28 but not recorded,0.0
26797001,821889,2020-11-02T19:34:53.672,2020-11-02T21:16:21.523,0 days 01:41:27.851000,<{{|t|255982|}}>  <{{|t|255981|}}>  implementing dashboard changes,0.0
26808021,821889,2020-11-02T23:10:16.134,2020-11-03T00:39:58.890,0 days 01:29:42.756000,<{{|t|255982|}}>  <{{|t|255981|}}>  Power BI Work,0.0
26810082,821889,2020-11-03T00:57:07.117,2020-11-03T02:59:29.977,0 days 02:02:22.860000,<{{|t|255982|}}>  <{{|t|255981|}}>  Power BI Development and validation,0.0
26870637,821889,2020-11-03T18:58:39.370,2020-11-03T21:00:00.000,0 days 02:01:20.630000,<{{|t|255982|}}>  <{{|t|255981|}}>  ETL for St Francis,0.0
26881389,821889,2020-11-03T22:32:21.857,2020-11-03T23:44:29.431,0 days 01:12:07.574000,<{{|t|255982|}}>  <{{|t|255981|}}>  Power BI development,0.0
26886309,821889,2020-11-04T03:17:21.175,2020-11-04T03:44:50.005,0 days 00:27:28.830000,<{{|t|255982|}}>  <{{|t|255981|}}>  ETL development for fctActivitty,0.0
26921941,821889,2020-11-04T14:24:36.688,2020-11-04T14:29:30.306,0 days 00:04:53.618000,<{{|t|255982|}}>  <{{|t|255981|}}>  Power BI development,0.0
26928120,821889,2020-11-04T15:31:46.044,2020-11-04T16:29:26.308,0 days 00:57:40.264000,<{{|t|255982|}}>  <{{|t|255981|}}>  Power BI Work - Lake City ETL development,0.0
26937453,821889,2020-11-04T17:15:03.403,2020-11-04T17:59:23.079,0 days 00:44:19.676000,<{{|t|255982|}}>  <{{|t|255981|}}>  Power BI Work - Lake City ETL development,0.0
26947425,821889,2020-11-04T19:55:07.790,2020-11-04T20:48:47.422,0 days 00:53:39.632000,<{{|t|255982|}}>  <{{|t|255981|}}>  Lake City ETL,0.0
26950702,821889,2020-11-04T20:59:28.222,2020-11-04T21:30:24.102,0 days 00:30:55.880000,<{{|t|255982|}}>  <{{|t|255981|}}>  ROSB insurance development,0.0
26958964,821889,2020-11-05T01:52:42.137,2020-11-05T02:24:32.809,0 days 00:31:50.672000,<{{|t|255982|}}>  <{{|t|255981|}}>  Power BI cleanup,0.0
27006030,821889,2020-11-05T16:06:58.122,2020-11-05T17:03:26.469,0 days 00:56:28.347000,<{{|t|255982|}}>  <{{|t|255981|}}>  Power BI development,0.0
27012704,821889,2020-11-05T17:32:17.611,2020-11-05T18:01:17.435,0 days 00:28:59.824000,<{{|t|255982|}}>  <{{|t|255981|}}>  Power BI development,0.0
27023761,821889,2020-11-05T20:36:28.912,2020-11-05T21:30:51.818,0 days 00:54:22.906000,<{{|t|256027|}}>  <{{|t|255981|}}>  Planning report enhancements,0.0
27280562,821889,2020-11-10T23:30:57.680,2020-11-11T00:00:57.680,0 days 00:30:00,<{{|t|255982|}}>  <{{|t|255981|}}>  referral report ETL,0.0
27328520,821889,2020-11-11T16:19:22.098,2020-11-11T16:57:53.250,0 days 00:38:31.152000,<{{|t|255982|}}>  <{{|t|255981|}}>  referral report ELT,0.0
27333177,821889,2020-11-11T17:15:28.393,2020-11-11T18:05:09.537,0 days 00:49:41.144000,<{{|t|255982|}}>  <{{|t|255981|}}>  referral report ELT,0.0
27338669,821889,2020-11-11T18:46:45.582,2020-11-11T19:30:39.857,0 days 00:43:54.275000,<{{|t|255982|}}>  <{{|t|255981|}}>  referral report ELT,0.0
27350352,821889,2020-11-11T22:44:10.950,2020-11-12T01:36:27.238,0 days 02:52:16.288000,<{{|t|255982|}}>  <{{|t|255981|}}>  referral report ELT,0.0
27398191,821889,2020-11-12T15:32:05.348,2020-11-12T17:59:08.417,0 days 02:27:03.069000,<{{|t|255982|}}>  <{{|t|255981|}}>  referral report ELT,0.0
27416727,821889,2020-11-12T19:38:51.183,2020-11-12T20:00:08.061,0 days 00:21:16.878000,<{{|t|255982|}}>  <{{|t|255981|}}>  Referral report ELT,0.0
27648757,821889,2020-11-17T15:24:16.414,2020-11-17T15:45:01.262,0 days 00:20:44.848000,<{{|t|255982|}}>  <{{|t|255981|}}>  facility mappings,0.0
27653236,821889,2020-11-17T16:07:34.321,2020-11-17T16:56:41.704,0 days 00:49:07.383000,<{{|t|255982|}}>  <{{|t|255981|}}>  Facility mappings,0.0
27680817,821889,2020-11-18T00:05:41.303,2020-11-18T01:04:15.428,0 days 00:58:34.125000,<{{|t|255982|}}>  <{{|t|255981|}}>  referral report development,0.0
27682126,821889,2020-11-18T01:04:16.347,2020-11-18T02:47:27.298,0 days 01:43:10.951000,<{{|t|255982|}}>  <{{|t|255981|}}>  Referral report ELT development,0.0
27732345,821889,2020-11-18T16:11:16.657,2020-11-18T17:00:57.481,0 days 00:49:40.824000,<{{|t|255982|}}>  <{{|t|255981|}}>  Referral report ELT,0.0
27741245,821889,2020-11-18T18:35:08.807,2020-11-18T19:26:10.300,0 days 00:51:01.493000,<{{|t|255982|}}>  <{{|t|255981|}}>  Referal report,0.0
27744320,821889,2020-11-18T19:28:13.322,2020-11-18T21:00:53.932,0 days 01:32:40.610000,<{{|t|255982|}}> <{{|t|255981|}}>  referral report Power BI building,0.0
27750365,821889,2020-11-18T21:23:42.916,2020-11-18T21:58:21.543,0 days 00:34:38.627000,<{{|t|255982|}}>  <{{|t|255981|}}>  working on referral report,0.0
27753436,821889,2020-11-18T22:31:26.293,2020-11-18T22:56:07.712,0 days 00:24:41.419000,<{{|t|256027|}}>  <{{|t|255981|}}>  placing dashboard back to requested format,0.0
27831328,821889,2020-11-19T22:12:51.755,2020-11-19T22:27:53.166,0 days 00:15:01.411000,<{{|t|255982|}}>  <{{|t|255981|}}>  setting up model security for execs,0.0
28002911,821889,2020-11-24T01:14:55.581,2020-11-24T02:00:19.611,0 days 00:45:24.030000,<{{|t|255982|}}>  <{{|t|255981|}}>  Reflect facility mappings,0.0
28003467,821889,2020-11-24T02:00:20.195,2020-11-24T02:59:32.501,0 days 00:59:12.306000,<{{|t|255982|}}>  <{{|t|255981|}}>  Power BI development for referral report,0.0
28054403,821889,2020-11-24T16:35:36.138,2020-11-24T17:01:53.396,0 days 00:26:17.258000,<{{|t|255982|}}>  <{{|t|255981|}}>  deploying Power BI report,0.0
28065334,821889,2020-11-24T17:54:37.330,2020-11-24T19:26:37.015,0 days 01:31:59.685000,<{{|t|255982|}}>  <{{|t|255981|}}>  deploying Power BI report,0.0
28192588,821889,2020-11-26T19:26:01.202,2020-11-26T21:25:12.788,0 days 01:59:11.586000,<{{|t|274493|}}>  <{{|t|255981|}}>  AWV report model work,0.0
28195383,821889,2020-11-26T22:04:02.815,2020-11-26T23:17:29.837,0 days 01:13:27.022000,<{{|t|274493|}}>  <{{|t|255981|}}>  AWV Report work,0.0
28196209,821889,2020-11-26T23:17:37.334,2020-11-27T01:03:14.839,0 days 01:45:37.505000,<{{|t|255982|}}>  <{{|t|255981|}}>  referral report changes and st francis logic app,0.0
28197098,821889,2020-11-27T01:03:14.839,2020-11-27T01:45:37.069,0 days 00:42:22.230000,<{{|t|255982|}}>  <{{|t|255981|}}>  Oncochart ELT,0.0
28197119,821889,2020-11-27T01:48:51.602,2020-11-27T02:49:07.691,0 days 01:00:16.089000,<{{|t|255982|}}>  <{{|t|255981|}}>  Oncochart ELT,0.0
28197431,821889,2020-11-27T02:57:40.873,2020-11-27T03:13:28.569,0 days 00:15:47.696000,<{{|t|255982|}}>  <{{|t|255981|}}>  Oncochart ELT,0.0
28243531,821889,2020-11-27T23:14:30.231,2020-11-27T23:33:12.735,0 days 00:18:42.504000,<{{|t|255982|}}>  <{{|t|255981|}}>  Oncochart load data issus,0.0
28243682,821889,2020-11-27T23:33:13.655,2020-11-27T23:48:19.773,0 days 00:15:06.118000,<{{|t|274493|}}>  <{{|t|255981|}}>,0.0
28244092,821889,2020-11-28T00:27:37.036,2020-11-28T01:16:12.764,0 days 00:48:35.728000,<{{|t|274493|}}>  AWV report ELT <{{|t|255981|}}>,0.0
28349104,821889,2020-11-30T23:04:22.551,2020-12-01T00:17:28.249,0 days 01:13:05.698000,<{{|t|274493|}}>  <{{|t|255981|}}>  AWV report building,0.0
28351737,821889,2020-12-01T00:30:08.290,2020-12-01T01:44:02.152,0 days 01:13:53.862000,<{{|t|255982|}}>  <{{|t|255981|}}>  updating referral report metrics,0.0
28352979,821889,2020-12-01T01:57:47.489,2020-12-01T02:40:34.298,0 days 00:42:46.809000,<{{|t|274493|}}>  <{{|t|255981|}}>  AWV tracking data engineering,0.0
